gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,accession,function
309693,c_MHASMcontig_136622,4001,4574,r,0,1,CALIN,EAC,protein,nan,nan
312326,c_MHASMcontig_137690,265,577,r,0,1,CALIN,EAC,protein,S,Function unknown
312327,c_MHASMcontig_137690,697,1117,r,0,1,CALIN,EAC,protein,nan,nan
312328,c_MHASMcontig_137690,1428,1599,f,0,1,CALIN,EAC,protein,nan,nan
312329,c_MHASMcontig_137690,1607,2078,r,0,1,CALIN,EAC,protein,R,General function prediction only
312330,c_MHASMcontig_137690,2070,2649,r,0,1,CALIN,EAC,protein,nan,nan
315834,c_MHASMcontig_138993,0,669,r,1,1,CALIN,EAC,protein,F,Nucleotide transport and metabolism
315835,c_MHASMcontig_138993,1204,2494,r,0,1,CALIN,EAC,protein,nan,nan
315836,c_MHASMcontig_138993,2606,2891,r,0,1,CALIN,EAC,protein,nan,nan
317176,c_MHASMcontig_139508,4237,4639,r,0,1,CALIN,EAC,protein,S,Function unknown
317177,c_MHASMcontig_139508,4807,5053,f,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
317178,c_MHASMcontig_139508,5386,5581,f,0,1,CALIN,EAC,protein,K,Transcription
317179,c_MHASMcontig_139508,5577,5979,f,0,1,CALIN,EAC,protein,V,Defense mechanisms
317180,c_MHASMcontig_139508,6096,6408,f,0,1,CALIN,EAC,protein,S,Function unknown
317181,c_MHASMcontig_139508,6382,6655,f,0,1,CALIN,EAC,protein,K,Transcription
317182,c_MHASMcontig_139508,6738,7020,r,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
317183,c_MHASMcontig_139508,7016,7289,r,0,1,CALIN,EAC,protein,K,Transcription
317184,c_MHASMcontig_139508,7420,7741,r,1,1,CALIN,EAC,protein,nan,nan
324047,c_MHASMcontig_142189,2,983,f,1,1,CALIN,EAC,protein,nan,nan
324048,c_MHASMcontig_142189,1046,1577,f,0,1,CALIN,EAC,protein,nan,nan
324049,c_MHASMcontig_142189,1774,1963,f,0,1,CALIN,EAC,protein,nan,nan
333597,c_MHASMcontig_145617,308,1748,f,0,1,CALIN,EAC,protein,nan,nan
333598,c_MHASMcontig_145617,1740,2910,f,1,1,CALIN,EAC,protein,nan,nan
336874,c_MHASMcontig_146792,886,1150,r,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
336875,c_MHASMcontig_146792,2097,2406,r,0,1,CALIN,EAC,protein,J,"Translation, ribosomal structure and biogenesis"
341353,c_MHASMcontig_148463,426,831,f,0,1,CALIN,EAC,protein,nan,nan
341354,c_MHASMcontig_148463,912,1671,f,0,1,CALIN,EAC,protein,nan,nan
341355,c_MHASMcontig_148463,1667,2015,f,0,1,CALIN,EAC,protein,nan,nan
344432,c_MHASMcontig_149666,7052,7427,f,0,1,CALIN,EAC,protein,nan,nan
344433,c_MHASMcontig_149666,7527,8115,f,0,1,CALIN,EAC,protein,nan,nan
344434,c_MHASMcontig_149666,8685,8943,f,0,1,CALIN,EAC,protein,nan,nan
344435,c_MHASMcontig_149666,8962,9565,f,0,1,CALIN,EAC,protein,nan,nan
344436,c_MHASMcontig_149666,9624,9942,r,0,1,CALIN,EAC,protein,nan,nan
346291,c_MHASMcontig_150198,1583,1940,f,0,1,CALIN,EAC,protein,nan,nan
346292,c_MHASMcontig_150198,2469,3429,f,0,1,CALIN,EAC,protein,nan,nan
346293,c_MHASMcontig_150198,3496,3976,f,0,1,CALIN,EAC,protein,nan,nan
346294,c_MHASMcontig_150198,4143,4386,f,0,1,CALIN,EAC,protein,nan,nan
346295,c_MHASMcontig_150198,4424,4901,f,0,1,CALIN,EAC,protein,nan,nan
346296,c_MHASMcontig_150198,5175,5424,f,0,1,CALIN,EAC,protein,nan,nan
346297,c_MHASMcontig_150198,5537,5816,f,0,1,CALIN,EAC,protein,nan,nan
347195,c_MHASMcontig_150581,0,63,r,1,1,CALIN,EAC,protein,nan,nan
347196,c_MHASMcontig_150581,270,657,f,0,1,CALIN,EAC,protein,nan,nan
347197,c_MHASMcontig_150581,802,2374,f,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
351108,c_MHASMcontig_152019,1854,2205,r,0,1,CALIN,EAC,protein,nan,nan
351109,c_MHASMcontig_152019,2279,3572,r,0,1,CALIN,EAC,protein,nan,nan
351966,c_MHASMcontig_152360,2,338,f,1,1,CALIN,EAC,protein,nan,nan
351967,c_MHASMcontig_152360,884,1226,f,0,1,CALIN,EAC,protein,nan,nan
351968,c_MHASMcontig_152360,1323,1737,f,0,1,CALIN,EAC,protein,J,"Translation, ribosomal structure and biogenesis"
351969,c_MHASMcontig_152360,1831,2203,f,0,1,CALIN,EAC,protein,nan,nan
367770,c_MHASMcontig_157936,404,1715,r,0,1,CALIN,EAC,protein,T,Signal transduction mechanisms
367771,c_MHASMcontig_157936,1826,2351,r,0,1,CALIN,EAC,protein,nan,nan
367772,c_MHASMcontig_157936,2464,2746,r,1,1,CALIN,EAC,protein,V,Defense mechanisms
374543,c_MHASMcontig_161864,2,110,r,1,1,CALIN,EAC,protein,nan,nan
374544,c_MHASMcontig_161864,131,2765,r,0,1,CALIN,EAC,protein,E,Amino acid transport and metabolism
374545,c_MHASMcontig_161864,2767,3115,r,1,1,CALIN,EAC,protein,E!!!E,Amino acid transport and metabolism
374545,c_MHASMcontig_161864,2767,3115,r,1,1,CALIN,EAC,protein,E!!!E,Amino acid transport and metabolism
388290,c_MHASMcontig_174009,1387,2353,r,0,1,CALIN,EAC,protein,R,General function prediction only
388291,c_MHASMcontig_174009,2383,3886,r,0,1,CALIN,EAC,protein,P,Inorganic ion transport and metabolism
388292,c_MHASMcontig_174009,3933,5358,r,0,1,CALIN,EAC,protein,S,Function unknown
392438,c_MHASMcontig_177785,2,338,r,1,1,CALIN,EAC,protein,E!!!G,Amino acid transport and metabolism
392438,c_MHASMcontig_177785,2,338,r,1,1,CALIN,EAC,protein,E!!!G,Carbohydrate transport and metabolism
392439,c_MHASMcontig_177785,360,1089,f,0,1,CALIN,EAC,protein,J,"Translation, ribosomal structure and biogenesis"
408356,c_MHASMcontig_192529,1,193,r,1,1,CALIN,EAC,protein,nan,nan
408357,c_MHASMcontig_192529,332,1556,f,0,1,CALIN,EAC,protein,G,Carbohydrate transport and metabolism
421608,c_MHASMcontig_204649,0,105,r,1,1,CALIN,EAC,protein,nan,nan
421609,c_MHASMcontig_204649,174,1908,f,0,1,CALIN,EAC,protein,M,Cell wall/membrane/envelope biogenesis
435592,c_MHASMcontig_215926,105,504,r,0,1,CALIN,EAC,protein,S,Function unknown
435593,c_MHASMcontig_215926,605,935,r,0,1,CALIN,EAC,protein,nan,nan
435594,c_MHASMcontig_215926,1054,1678,r,0,1,CALIN,EAC,protein,nan,nan
435595,c_MHASMcontig_215926,1695,2133,r,1,1,CALIN,EAC,protein,nan,nan
437115,c_MHASMcontig_216980,320,698,f,0,1,CALIN,EAC,protein,nan,nan
437116,c_MHASMcontig_216980,1161,2205,r,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
437117,c_MHASMcontig_216980,2378,3128,f,0,1,CALIN,EAC,protein,nan,nan
442786,c_MHASMcontig_220604,955,1945,r,0,1,In0,EAC,intI,L,"Replication, recombination and repair"
446268,c_MHASMcontig_222820,49,538,f,0,1,CALIN,EAC,protein,nan,nan
446269,c_MHASMcontig_222820,1018,1489,f,0,1,CALIN,EAC,protein,R,General function prediction only
446270,c_MHASMcontig_222820,1966,2359,f,0,1,CALIN,EAC,protein,nan,nan
446271,c_MHASMcontig_222820,2448,2679,f,1,1,CALIN,EAC,protein,nan,nan
451525,c_MHASMcontig_226211,0,1143,r,1,1,CALIN,EAC,protein,nan,nan
451526,c_MHASMcontig_226211,1235,2027,r,0,1,CALIN,EAC,protein,F,Nucleotide transport and metabolism
453622,c_MHASMcontig_227578,615,2106,r,1,1,CALIN,EAC,protein,nan,nan
453924,c_MHASMcontig_227759,599,1865,r,0,1,CALIN,EAC,protein,L,"Replication, recombination and repair"
453925,c_MHASMcontig_227759,1866,2049,r,0,1,CALIN,EAC,protein,nan,nan
453926,c_MHASMcontig_227759,2048,2423,r,0,1,CALIN,EAC,protein,nan,nan
453927,c_MHASMcontig_227759,2422,2839,r,0,1,CALIN,EAC,protein,nan,nan
453928,c_MHASMcontig_227759,2932,3352,r,0,1,CALIN,EAC,protein,nan,nan
453929,c_MHASMcontig_227759,3453,4086,f,0,1,CALIN,EAC,protein,nan,nan
453930,c_MHASMcontig_227759,4059,4962,r,0,1,CALIN,EAC,protein,nan,nan
453931,c_MHASMcontig_227759,4977,5349,r,0,1,CALIN,EAC,protein,nan,nan
453932,c_MHASMcontig_227759,5332,5668,r,0,1,CALIN,EAC,protein,nan,nan
453933,c_MHASMcontig_227759,5767,5992,f,0,1,CALIN,EAC,protein,nan,nan
453934,c_MHASMcontig_227759,5980,6289,r,0,1,CALIN,EAC,protein,O,"Posttranslational modification, protein turnover, chaperones"
453935,c_MHASMcontig_227759,6285,6732,r,0,1,CALIN,EAC,protein,nan,nan
453936,c_MHASMcontig_227759,6732,6960,r,0,1,CALIN,EAC,protein,O,"Posttranslational modification, protein turnover, chaperones"
453937,c_MHASMcontig_227759,6956,7262,r,0,1,CALIN,EAC,protein,nan,nan
453938,c_MHASMcontig_227759,7258,7429,r,0,1,CALIN,EAC,protein,nan,nan
453939,c_MHASMcontig_227759,7428,7953,r,0,1,CALIN,EAC,protein,nan,nan
453940,c_MHASMcontig_227759,7945,8140,r,0,1,CALIN,EAC,protein,nan,nan
453941,c_MHASMcontig_227759,8123,9113,r,0,1,CALIN,EAC,protein,nan,nan
454844,c_MHASMcontig_228305,0,135,f,1,1,CALIN,EAC,protein,nan,nan
454845,c_MHASMcontig_228305,252,2628,f,0,1,CALIN,EAC,protein,C,Energy production and conversion
454846,c_MHASMcontig_228305,2704,2974,f,1,1,CALIN,EAC,protein,nan,nan
456876,c_MHASMcontig_229525,0,3462,r,1,1,CALIN,EAC,protein,K!!!T,Transcription
456876,c_MHASMcontig_229525,0,3462,r,1,1,CALIN,EAC,protein,K!!!T,Signal transduction mechanisms
456877,c_MHASMcontig_229525,3594,3984,r,0,1,CALIN,EAC,protein,D!!!Z,"Cell cycle control, cell division, chromosome partitioning"
456877,c_MHASMcontig_229525,3594,3984,r,0,1,CALIN,EAC,protein,D!!!Z,Cytoskeleton
456878,c_MHASMcontig_229525,4075,4330,r,1,1,CALIN,EAC,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
456878,c_MHASMcontig_229525,4075,4330,r,1,1,CALIN,EAC,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
469356,c_MHASMcontig_237656,1,700,r,1,1,CALIN,EAC,protein,P,Inorganic ion transport and metabolism
469357,c_MHASMcontig_237656,740,1013,r,0,1,CALIN,EAC,protein,nan,nan
469358,c_MHASMcontig_237656,1026,1260,r,0,1,CALIN,EAC,protein,nan,nan
469359,c_MHASMcontig_237656,1445,2342,f,0,1,CALIN,EAC,protein,I,Lipid transport and metabolism
472753,c_MHASMcontig_239860,0,288,f,1,1,CALIN,EAC,protein,nan,nan
472757,c_MHASMcontig_239860,2064,2382,r,0,1,CALIN,EAC,protein,H,Coenzyme transport and metabolism
473932,c_MHASMcontig_240518,2,581,f,1,1,CALIN,EAC,protein,nan,nan
473936,c_MHASMcontig_240518,1922,2060,f,1,1,CALIN,EAC,attC,nan,nan
475929,c_MHASMcontig_241845,2,458,r,1,1,CALIN,EAC,protein,nan,nan
475930,c_MHASMcontig_241845,605,2750,r,0,1,CALIN,EAC,protein,R,General function prediction only
477890,c_MHASMcontig_243005,1290,1947,f,0,1,CALIN,EAC,protein,nan,nan
477891,c_MHASMcontig_243005,2476,3118,f,0,1,CALIN,EAC,protein,nan,nan
477892,c_MHASMcontig_243005,3204,3732,f,0,1,CALIN,EAC,protein,nan,nan
486453,c_MHASMcontig_248283,1,766,r,1,1,CALIN,EAC,protein,P,Inorganic ion transport and metabolism
486454,c_MHASMcontig_248283,762,1236,r,0,1,CALIN,EAC,protein,J,"Translation, ribosomal structure and biogenesis"
486455,c_MHASMcontig_248283,1232,2219,r,0,1,CALIN,EAC,protein,T,Signal transduction mechanisms
508800,c_MHASMcontig_263229,239,1184,r,0,1,CALIN,EAC,protein,H!!!R,Coenzyme transport and metabolism
508800,c_MHASMcontig_263229,239,1184,r,0,1,CALIN,EAC,protein,H!!!R,General function prediction only
508802,c_MHASMcontig_263229,2204,2921,f,1,1,CALIN,EAC,protein,C,Energy production and conversion
516132,c_MHASMcontig_267772,2,902,r,1,1,CALIN,EAC,protein,nan,nan
516133,c_MHASMcontig_267772,1026,1938,r,0,1,CALIN,EAC,protein,nan,nan
536970,c_MHASMcontig_279466,2,239,r,1,1,CALIN,EAC,protein,nan,nan
536971,c_MHASMcontig_279466,219,1752,r,0,1,CALIN,EAC,protein,X!!!S,"Mobilome: prophages, transposons"
536971,c_MHASMcontig_279466,219,1752,r,0,1,CALIN,EAC,protein,X!!!S,Function unknown
536972,c_MHASMcontig_279466,1751,2345,r,1,1,CALIN,EAC,protein,nan,nan
563090,c_MHASMcontig_290751,1,1108,r,1,1,CALIN,EAC,protein,nan,nan
563091,c_MHASMcontig_290751,1221,2532,r,0,1,CALIN,EAC,protein,C,Energy production and conversion
563094,c_MHASMcontig_290751,4034,4550,r,1,1,CALIN,EAC,protein,C,Energy production and conversion
566137,c_MHASMcontig_291933,1467,2457,f,0,1,CALIN,EAC,protein,nan,nan
566138,c_MHASMcontig_291933,2440,2635,f,0,1,CALIN,EAC,protein,nan,nan
566139,c_MHASMcontig_291933,2627,3152,f,0,1,CALIN,EAC,protein,nan,nan
566140,c_MHASMcontig_291933,3151,3322,f,0,1,CALIN,EAC,protein,nan,nan
566141,c_MHASMcontig_291933,3318,3624,f,0,1,CALIN,EAC,protein,nan,nan
566142,c_MHASMcontig_291933,3620,3848,f,0,1,CALIN,EAC,protein,O,"Posttranslational modification, protein turnover, chaperones"
566143,c_MHASMcontig_291933,3848,4295,f,0,1,CALIN,EAC,protein,nan,nan
566144,c_MHASMcontig_291933,4291,4600,f,0,1,CALIN,EAC,protein,O,"Posttranslational modification, protein turnover, chaperones"
566145,c_MHASMcontig_291933,4588,4813,r,0,1,CALIN,EAC,protein,nan,nan
566146,c_MHASMcontig_291933,4912,5248,f,0,1,CALIN,EAC,protein,nan,nan
566147,c_MHASMcontig_291933,5231,5603,f,0,1,CALIN,EAC,protein,nan,nan
566148,c_MHASMcontig_291933,5618,6521,f,0,1,CALIN,EAC,protein,nan,nan
566149,c_MHASMcontig_291933,6494,7127,r,0,1,CALIN,EAC,protein,nan,nan
566150,c_MHASMcontig_291933,7228,7648,f,0,1,CALIN,EAC,protein,nan,nan
566151,c_MHASMcontig_291933,7741,8158,f,0,1,CALIN,EAC,protein,nan,nan
566152,c_MHASMcontig_291933,8157,8532,f,0,1,CALIN,EAC,protein,nan,nan
566153,c_MHASMcontig_291933,8531,8714,f,0,1,CALIN,EAC,protein,nan,nan
566154,c_MHASMcontig_291933,8715,9411,f,1,1,CALIN,EAC,protein,nan,nan
583590,c_MHASMcontig_299216,722,1019,f,0,1,CALIN,EAC,protein,nan,nan
583591,c_MHASMcontig_299216,1018,1144,f,0,1,CALIN,EAC,protein,nan,nan
583592,c_MHASMcontig_299216,1258,1489,f,0,1,CALIN,EAC,protein,nan,nan
583593,c_MHASMcontig_299216,1492,1636,f,0,1,CALIN,EAC,protein,nan,nan
583594,c_MHASMcontig_299216,1691,2588,f,0,1,CALIN,EAC,protein,L,"Replication, recombination and repair"
583595,c_MHASMcontig_299216,2614,2917,f,0,1,CALIN,EAC,protein,nan,nan
585463,c_MHASMcontig_300010,181,775,r,0,1,CALIN,EAC,protein,nan,nan
585464,c_MHASMcontig_300010,808,1480,r,0,1,CALIN,EAC,protein,nan,nan
585465,c_MHASMcontig_300010,1513,1819,r,0,1,CALIN,EAC,protein,nan,nan
585466,c_MHASMcontig_300010,1815,2184,r,1,1,CALIN,EAC,protein,nan,nan
587444,c_MHASMcontig_300847,9928,10630,f,0,1,CALIN,EAC,protein,nan,nan
587445,c_MHASMcontig_300847,10634,12029,f,0,1,CALIN,EAC,protein,nan,nan
587446,c_MHASMcontig_300847,12032,15296,f,1,1,CALIN,EAC,protein,nan,nan
596175,c_MHASMcontig_307170,0,441,r,1,1,CALIN,EAC,protein,R,General function prediction only
596176,c_MHASMcontig_307170,433,868,r,0,1,CALIN,EAC,protein,nan,nan
596177,c_MHASMcontig_307170,860,1325,r,0,1,CALIN,EAC,protein,P,Inorganic ion transport and metabolism
636272,c_MHASMcontig_345349,432,708,r,0,1,CALIN,EAC,protein,nan,nan
636273,c_MHASMcontig_345349,848,1559,r,0,1,CALIN,EAC,protein,R,General function prediction only
636274,c_MHASMcontig_345349,1718,2048,r,0,1,CALIN,EAC,protein,nan,nan
652726,c_MHASMcontig_354533,108,795,r,0,1,CALIN,EAC,protein,nan,nan
652727,c_MHASMcontig_354533,814,1141,r,0,1,CALIN,EAC,protein,nan,nan
652730,c_MHASMcontig_354533,1814,2549,r,1,1,CALIN,EAC,protein,O,"Posttranslational modification, protein turnover, chaperones"
659145,c_MHASMcontig_357478,2,341,f,1,1,CALIN,EAC,protein,nan,nan
659148,c_MHASMcontig_357478,1230,1761,f,0,1,CALIN,EAC,protein,nan,nan
659149,c_MHASMcontig_357478,1762,2497,f,1,1,CALIN,EAC,protein,nan,nan
664382,c_MHASMcontig_359771,347,689,r,0,1,CALIN,EAC,protein,nan,nan
664383,c_MHASMcontig_359771,682,892,r,0,1,CALIN,EAC,protein,nan,nan
664384,c_MHASMcontig_359771,888,1089,r,0,1,CALIN,EAC,protein,nan,nan
664385,c_MHASMcontig_359771,1088,1331,r,0,1,CALIN,EAC,protein,nan,nan
664386,c_MHASMcontig_359771,1330,1477,r,0,1,CALIN,EAC,protein,nan,nan
664387,c_MHASMcontig_359771,1560,1956,r,0,1,CALIN,EAC,protein,nan,nan
665082,c_MHASMcontig_360077,105,1698,f,0,1,CALIN,EAC,protein,L,"Replication, recombination and repair"
665083,c_MHASMcontig_360077,1675,3115,f,1,1,CALIN,EAC,protein,L,"Replication, recombination and repair"
680200,c_MHASMcontig_366648,1,2392,f,1,1,CALIN,EAC,protein,nan,nan
688765,c_MHASMcontig_370240,580,982,f,0,1,CALIN,EAC,protein,nan,nan
688766,c_MHASMcontig_370240,974,1424,f,0,1,CALIN,EAC,protein,nan,nan
688767,c_MHASMcontig_370240,1470,2271,f,0,1,CALIN,EAC,protein,nan,nan
689951,c_MHASMcontig_370737,40,2452,r,0,1,CALIN,EAC,protein,nan,nan
689952,c_MHASMcontig_370737,2453,3098,r,1,1,CALIN,EAC,protein,nan,nan
693684,c_MHASMcontig_372399,81,2007,f,0,1,CALIN,EAC,protein,nan,nan
693912,c_MHASMcontig_372514,0,507,f,1,1,CALIN,EAC,protein,R,General function prediction only
718125,c_MHASMcontig_384706,2,1130,r,1,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
718126,c_MHASMcontig_384706,1296,1860,r,0,1,CALIN,EAC,protein,nan,nan
718127,c_MHASMcontig_384706,1931,2702,r,1,1,CALIN,EAC,protein,nan,nan
735802,c_MHASMcontig_397570,2,1238,r,1,1,CALIN,EAC,protein,nan,nan
735804,c_MHASMcontig_397570,2071,3097,r,1,1,CALIN,EAC,protein,nan,nan
770214,c_MHASMcontig_423513,879,1848,r,0,1,In0,EAC,intI,L,"Replication, recombination and repair"
771370,c_MHASMcontig_424271,1,1015,f,1,1,CALIN,EAC,protein,L,"Replication, recombination and repair"
771371,c_MHASMcontig_424271,1022,1847,r,0,1,CALIN,EAC,protein,nan,nan
786373,c_MHASMcontig_435255,0,288,f,1,1,CALIN,EAC,protein,nan,nan
786374,c_MHASMcontig_435255,287,422,f,0,1,CALIN,EAC,protein,nan,nan
786375,c_MHASMcontig_435255,423,1410,f,0,1,CALIN,EAC,protein,L!!!L,"Replication, recombination and repair"
786375,c_MHASMcontig_435255,423,1410,f,0,1,CALIN,EAC,protein,L!!!L,"Replication, recombination and repair"
786378,c_MHASMcontig_435255,2167,2455,f,0,1,CALIN,EAC,protein,nan,nan
786379,c_MHASMcontig_435255,2418,2562,r,1,1,CALIN,EAC,protein,nan,nan
799020,c_MHASMcontig_444529,1670,1877,f,0,1,CALIN,EAC,protein,K,Transcription
799021,c_MHASMcontig_444529,2173,2563,f,0,1,CALIN,EAC,protein,nan,nan
799022,c_MHASMcontig_444529,2830,3796,f,0,1,CALIN,EAC,protein,nan,nan
801067,c_MHASMcontig_446266,105,435,r,0,1,CALIN,EAC,protein,nan,nan
801068,c_MHASMcontig_446266,465,573,r,0,1,CALIN,EAC,attC,nan,nan
801080,c_MHASMcontig_446279,0,1662,f,1,1,CALIN,EAC,protein,Q!!!R,"Secondary metabolites biosynthesis, transport and catabolism"
801080,c_MHASMcontig_446279,0,1662,f,1,1,CALIN,EAC,protein,Q!!!R,General function prediction only
801081,c_MHASMcontig_446279,1743,2277,r,1,1,CALIN,EAC,protein,M,Cell wall/membrane/envelope biogenesis
801339,c_MHASMcontig_446595,281,515,r,0,1,CALIN,EAC,protein,nan,nan
801340,c_MHASMcontig_446595,621,1812,r,0,1,CALIN,EAC,protein,I,Lipid transport and metabolism
801341,c_MHASMcontig_446595,1897,3091,r,0,1,CALIN,EAC,protein,I,Lipid transport and metabolism
807106,c_MHASMcontig_451659,1518,1761,r,0,1,CALIN,EAC,protein,V,Defense mechanisms
807107,c_MHASMcontig_451659,1906,2209,r,0,1,CALIN,EAC,protein,X,"Mobilome: prophages, transposons"
807108,c_MHASMcontig_451659,2196,2454,r,0,1,CALIN,EAC,protein,V,Defense mechanisms
807109,c_MHASMcontig_451659,2649,2886,f,0,1,CALIN,EAC,protein,nan,nan
807110,c_MHASMcontig_451659,2888,3203,f,0,1,CALIN,EAC,protein,nan,nan
807111,c_MHASMcontig_451659,3288,3576,r,0,1,CALIN,EAC,protein,nan,nan
807112,c_MHASMcontig_451659,3707,3938,r,0,1,CALIN,EAC,protein,C,Energy production and conversion
807145,c_MHASMcontig_451691,845,1118,f,0,1,CALIN,EAC,protein,nan,nan
807146,c_MHASMcontig_451691,1267,1489,r,0,1,CALIN,EAC,protein,nan,nan
807147,c_MHASMcontig_451691,1490,1913,r,0,1,CALIN,EAC,protein,R,General function prediction only
807148,c_MHASMcontig_451691,2157,2412,f,0,1,CALIN,EAC,protein,V,Defense mechanisms
810355,c_MHASMcontig_454380,2523,2961,r,0,1,complete,EAC,protein,nan,nan
810356,c_MHASMcontig_454380,3079,3424,r,0,1,complete,EAC,protein,C,Energy production and conversion
810357,c_MHASMcontig_454380,3665,4637,f,0,1,complete,EAC,intI,L,"Replication, recombination and repair"
816055,c_MHASMcontig_459197,2,224,r,1,1,CALIN,EAC,protein,nan,nan
816056,c_MHASMcontig_459197,707,995,r,0,1,CALIN,EAC,protein,V,Defense mechanisms
816057,c_MHASMcontig_459197,1005,1284,r,0,1,CALIN,EAC,protein,V,Defense mechanisms
816058,c_MHASMcontig_459197,1768,1984,r,0,1,CALIN,EAC,protein,nan,nan
816998,c_MHASMcontig_460091,1,130,f,1,1,CALIN,EAC,protein,nan,nan
816999,c_MHASMcontig_460091,64,1111,r,0,1,CALIN,EAC,protein,nan,nan
817000,c_MHASMcontig_460091,1232,2309,r,0,1,CALIN,EAC,protein,nan,nan
818122,c_MHASMcontig_461046,14,638,r,0,1,CALIN,EAC,protein,S,Function unknown
818123,c_MHASMcontig_461046,706,1192,r,0,1,CALIN,EAC,protein,S,Function unknown
818125,c_MHASMcontig_461046,2209,2614,f,1,1,CALIN,EAC,protein,E,Amino acid transport and metabolism
819886,c_MHASMcontig_462564,0,105,f,1,1,CALIN,EAC,protein,nan,nan
819887,c_MHASMcontig_462564,290,1574,f,0,1,CALIN,EAC,protein,nan,nan
819888,c_MHASMcontig_462564,1607,1892,f,0,1,CALIN,EAC,protein,nan,nan
819889,c_MHASMcontig_462564,1915,2158,f,0,1,CALIN,EAC,protein,nan,nan
819890,c_MHASMcontig_462564,2265,3096,f,0,1,CALIN,EAC,protein,R,General function prediction only
819891,c_MHASMcontig_462564,3178,3697,f,0,1,CALIN,EAC,protein,nan,nan
820058,c_MHASMcontig_462708,4,235,r,0,1,CALIN,EAC,protein,nan,nan
820059,c_MHASMcontig_462708,225,1008,r,0,1,CALIN,EAC,protein,nan,nan
820060,c_MHASMcontig_462708,1219,1993,r,0,1,CALIN,EAC,protein,nan,nan
820061,c_MHASMcontig_462708,2334,2589,f,0,1,CALIN,EAC,protein,nan,nan
820062,c_MHASMcontig_462708,2585,2798,f,0,1,CALIN,EAC,protein,nan,nan
833074,c_MHASMcontig_474480,1379,2333,r,0,1,complete,EAC,intI,L,"Replication, recombination and repair"
833075,c_MHASMcontig_474480,2578,2968,f,0,1,complete,EAC,protein,nan,nan
833076,c_MHASMcontig_474480,3103,3472,f,0,1,complete,EAC,protein,nan,nan
833077,c_MHASMcontig_474480,3576,3798,r,0,1,complete,EAC,protein,nan,nan
833078,c_MHASMcontig_474480,3799,4222,r,0,1,complete,EAC,protein,R,General function prediction only
833079,c_MHASMcontig_474480,4369,4660,r,0,1,complete,EAC,protein,V,Defense mechanisms
833080,c_MHASMcontig_474480,4652,4874,r,0,1,complete,EAC,protein,nan,nan
833081,c_MHASMcontig_474480,5163,5481,f,0,1,complete,EAC,protein,nan,nan
