bin,bin_size(bp),particle_abundance,freeLiving_abundance,ratio,lifestyle,SRR3967558_0.8,SRR3967699_0.8,SRR3962771_0.8,SRR3960576_0.8,SRR3963622_0.2,SRR3960581_0.8,SRR3961604_0.8,SRR3965809_0.8,SRR3962680_0.2,SRR3962508_0.8,SRR3961935_0.2,SRR3963804_0.2,SRR3963498_0.8,SRR3965586_0.2,SRR3960580_0.8,SRR3965875_0.8,SRR3963982_0.2,SRR3968061_0.2,SRR3963458_0.2,SRR3966130_0.2,SRR3968062_0.2,SRR3965758_0.2,SRR3963658_0.8,SRR3963599_0.8,SRR3960684_0.8,SRR3967905_0.8,SRR3967690_0.2,SRR3965873_0.2,SRR3961906_0.2,SRR3963571_0.8,SRR3963449_0.2,SRR3962772_0.8,SRR3963457_0.2,SRR3964650_0.8,SRR3961047_0.2,SRR3960578_0.2,SRR3963805_0.8,SRR3965592_0.2,SRR3968060_0.8,SRR3965874_0.2,SRR3960579_0.2,SRR3960572_0.8,SRR3965676_0.8,SRR3967700_0.2,SRR3960577_0.2,SRR3968777_0.2,SRR3965647_0.8,SRR3967319_0.2,SRR3965585_0.8,SRR3961936_0.8,SRR3962773_0.2,SRR3963456_0.8,SRR3967025_0.8,SRR3962293_0.2,SRR3962777_0.8,SRR3968063_0.8,SRR3960575_0.2,SRR3968770_0.8
deep_MAG_0212,1799506,0.140883036,1.800923232,0.078228229,planktonic,0.002748396,0.006457629,0,3.56E-05,0.00413922,0.000419701,0.000134326,0.007316371,0.000204866,3.12E-05,0.000344605,0.00120797,0.001413816,0.000453143,2.90E-05,0.004166218,0.869322157,0.001206837,0.062707041,0.031839467,0.197984971,0.01275954,0.001547552,0.003142502,0.000108356,0.000327402,0.147985211,0.067494105,0.000216968,0.000850763,0.000220464,0.000129521,0.000839165,0.01363368,0.001164453,0.000198484,0.001096764,0.008279871,0.015452892,0.035243992,0.00046407,0.000141834,0.001400914,0.316426269,0.000173093,0.000117735,0.002362174,0.038629477,0.000307892,0.000110956,8.49E-05,0.000702971,0.003265564,0.001116621,9.86E-05,0.073089177,9.85E-05,0.000361371
deep_MAG_0213,5678778,0.411655516,3.273535578,0.125752571,planktonic,0.007387817,0.010936066,0.002930366,0.015949089,0.132737209,0.00358886,0.017256561,0.025301161,0.11806592,0.015144038,0.098296421,0.032656145,0.006018191,0.033632298,0.003917073,0.004279482,0.062335199,0.196209744,0.094531299,0.162307586,0.138523363,0.124363701,0.011560777,0.016652156,0.00826537,0.027394276,0.073934079,0.223002867,0.153380289,0.005892209,0.170334789,0.00783818,0.152098914,0.004810894,0.204370513,0.025479533,0.003566899,0.048907046,0.011267253,0.06064259,0.222808587,0.0070346,0.003399904,0.052099497,0.1621294,0.115118067,0.012510443,0.089648564,0.003550202,0.008573676,0.126415797,0.012940724,0.013987595,0.122994236,0.005446552,0.125373286,0.076511925,0.008881816
deep_MAG_0214,2762714,4.049369236,7.402432623,0.547032231,mixed,0.098888096,0.058382794,0.080743906,0.254781012,0.396490893,0.024465257,0.238037876,0.137321666,0.85561297,0.10335898,0.250748093,0.273647851,0.340807905,0.094505606,0.133269391,0.129578918,0.350974751,0.265134974,0.262383332,0.131732103,0.145054051,0.282109396,0.189412501,0.115456223,0.038390321,0.096275715,0.122280816,0.26257601,0.353410199,0.096111987,0.503909036,0.069216181,0.175757847,0.111901538,0.190457622,0.112319058,0.218362098,0.378354342,0.061190686,0.539807256,0.226586261,0.04581103,0.070631489,0.070519701,0.221386642,0.23343438,0.081842245,0.181754403,0.240388618,0.074428141,0.177203283,0.236366644,0.071277758,0.229523614,0.420325767,0.157628673,0.114758132,0.05471582
deep_MAG_0218,1997300,0.312056109,8.371208381,0.037277308,planktonic,0.001698165,0.001833095,0.001103485,0.00833852,0.245556138,0.001832983,0.016106776,0.040838669,0.116137881,0.002061519,0.068969588,0.022002954,0.001831625,0.591697183,0.001560293,0.001889334,0.138356023,0.913092873,0.195764636,0.599728383,0.135481901,0.458774314,0.00357898,0.02771889,0.005785383,0.018119782,0.11588034,1.621644087,0.141512999,0.004062287,0.98954988,0.00152034,0.440784978,0.001710782,0.369621025,0.006905192,0.000845675,0.031325515,0.002865382,0.058903915,0.526653461,0.000456943,0.002383217,0.093790648,0.071320709,0.072646095,0.004481423,0.123939858,0.010639701,0.001474824,0.088506984,0.009028751,0.01113199,0.069075404,0.001429609,0.124868867,0.063585417,0.000858818
deep_MAG_0222,2063263,0.709913599,2.768974996,0.256381369,planktonic,0.041204311,0.03278355,0.009789351,0.045106824,0.10051038,0.004848663,0.023861777,0.006763893,0.160202698,0.012407892,0.086255055,0.042761151,0.034607435,0.011166092,0.022903947,0.020513237,0.091203154,0.110412424,0.064369377,0.039412238,0.10100672,0.150107917,0.034251406,0.014097525,0.005268444,0.035621753,0.164438801,0.033403,0.055253552,0.0403769,0.093425179,0.013431748,0.157783327,0.010034402,0.064948912,0.016265287,0.019046252,0.217292205,0.027258896,0.147610105,0.0519213,0.013141964,0.027403657,0.052636186,0.121758209,0.147599429,0.02435101,0.145381865,0.00493462,0.010171914,0.090488355,0.014062525,0.00949537,0.067682641,0.026311623,0.095900209,0.183679435,0.029962501
deep_MAG_0223,2923567,0.704021854,3.846653816,0.183021891,planktonic,0.024519834,0.028056149,0.009210557,0.038709504,0.112509474,0.006140398,0.01124183,0.030731198,0.036742413,0.037078884,0.205693854,0.010220392,0.019573722,0.42752514,0.017354716,0.011463398,0.099836008,0.200146188,0.066094656,0.226876642,0.161996043,0.131223709,0.025263786,0.02285809,0.004101506,0.039619932,0.119783113,0.148796696,0.225623431,0.015000197,0.109150442,0.012906519,0.222071208,0.01031227,0.075325605,0.117829261,0.00420158,0.054109994,0.021552148,0.081453746,0.07804171,0.015878264,0.007487157,0.060982344,0.184145387,0.153564055,0.019987596,0.138061649,0.036745653,0.010735288,0.143108834,0.012517243,0.027925236,0.126581109,0.004305732,0.149776545,0.129160714,0.028766922
deep_MAG_0226,3244435,0.813803525,1.843583759,0.441424763,planktonic,0.00045179,0.000930036,0.113547738,0.001474408,0.017885698,0.215692618,0.005932451,0.000620199,0.106332092,0.005616595,0.003281997,0.037817139,0.003120102,0.143843534,0.000795892,0.000778207,0.014589683,0.000280845,0.807066317,0.000460885,0.000236449,0.001377418,0.001857622,0.009255169,0.001011759,0.000223346,0.000503991,0.00083083,0.002147624,0.005783739,0.302628358,0.038443079,0.355531773,0.00184855,0.001938976,0.001225376,0.001574995,0.001251672,0.000491596,0.000726679,0.00060442,0.000314894,0.000773877,0.000141058,0.000200826,0.000231252,0.00199653,0.000306764,0.074223559,0.046936678,0.023330923,0.203879585,0.000517337,0.017935365,0.074362588,0.000394975,0.000875815,0.000953612
deep_MAG_0228,3405332,3.942689511,6.771955129,0.582208452,mixed,0.004684247,0.006555269,0.055415589,1.491805781,0.020080615,0.032180341,0.008096333,0.017704898,0.033014804,0.002587239,0.007217797,0.695885012,0.007003463,0.009684359,0.026919156,0.159931748,0.769469761,0.000347752,0.231378155,0.009054,0.001445296,0.048624969,0.020360258,0.089970351,0.004982176,0.000954747,0.002769009,0.021107364,0.001742536,0.018106659,0.029440525,0.039197399,0.164970491,0.481380703,0.001592889,2.282231282,0.060610736,0.096896999,0.003217445,0.045875282,0.021248997,0.936268508,0.156818218,0.000606342,2.16960222,0.000448117,0.017650327,0.003402839,0.004672422,0.078898426,0.024722559,0.126398469,0.026903497,0.04433442,0.058550861,0.003209413,0.034760741,0.001654834
deep_MAG_0229,4923418,3.080546789,0.149826764,20.56072428,particle,0.000172309,0.000283647,0.194126486,0.074774675,0.002273591,0.28064794,0.250586232,0.279793147,0.003015844,0.168894514,0.019823146,0.000631827,0.004908466,0.002162968,0.313972198,0.007021752,0.001580594,0,0.001173522,0.000171375,6.96E-05,0.001126004,0.016095252,0.019297355,0.14072672,0.005158017,5.03E-05,0.001635373,0.020932612,0.013446703,0.004677899,0.518336955,0.002372634,0.117779796,0.013865932,0.002250866,0.007324598,0.000746072,0.000115075,0.0003932,0.025294496,0.039226996,0.007687523,3.11E-05,0.001856112,5.16E-05,0.046978042,6.00E-06,0.166174177,0.207053514,0.009308232,0.060166281,0.00032348,0.016761999,0.139280599,3.58E-05,0.017563828,0.000158497
deep_MAG_0231,1597151,3.409364632,0.58006924,5.877513234,particle,0.244134004,0.167924738,0.082626866,0.159889094,0.026160713,0.018447042,0.018979656,0.060069359,0.004016792,0.145301711,0.044554186,0.001643552,0.267489549,0.004106589,0.133356737,0.205078344,0.006021108,0.009699838,0.017716839,0.016719615,0.020868409,0.022794665,0.245160223,0.03994933,0.002896814,0.081584619,0.024057432,0.009358663,0.033084454,0.105428162,0.025175036,0.121187092,0.011742298,0.058902453,0.003617003,0.034778231,0.010991235,0.007511561,0.107935094,0.026373069,0.001647781,0.153490615,0.037725906,0.007423454,0.03080642,0.07860377,0.128565214,0.028422164,0.064304325,0.090449807,0.02987718,0.105977182,0.125563183,0.018271617,0.020061205,0.020119281,0.035016801,0.385775795
deep_MAG_0233,2348827,0.437807632,2.270162994,0.192852951,planktonic,0.054983487,0.085120172,0.000446023,0.000261503,0.012076796,0.005022341,0.00065082,0.003187718,0.009531592,0.000237404,0.003136149,0.004848378,0.002482556,0.006449001,0.000100665,0.002746052,0.016099842,0.001008342,0.006408883,0.153767444,0.01471762,0.008407924,0.002708947,0.001183515,0.000235564,0.000346048,1.305387379,0.011256733,0.000745793,0.00078198,0.006231707,0.00248257,0.005342106,0.004185896,0.006327934,0.004188862,0.000821509,0.069972058,0.196460101,0.010300955,0.00040926,4.43E-05,0.016436168,0.326307904,0.001692045,0.0001804,0.002001952,0.227715188,0.002567555,0.002532754,0.028088271,0.000838184,0.026778571,0.027185021,0.000970089,0.021063956,0.002379406,0.0001292
deep_MAG_0238,1558883,2.584580672,50.58947623,0.051089295,planktonic,0.026188018,0.023327178,0.018033246,0.228949577,2.749971419,0.014331861,0.078537984,0.028570332,2.620211385,0.027926535,2.652759518,0.823263516,0.029941254,0.874636898,0.03692864,0.020660515,1.432621256,1.345452667,1.94318375,1.02986321,1.852327046,1.902667901,0.029348433,0.023012299,0.022889842,0.024347988,2.136064381,0.863339412,2.925873986,0.015336291,2.991500584,0.018073652,1.506478838,0.021084185,1.73638475,0.389706018,0.018402161,1.693058427,0.01943659,2.241109706,1.587667773,0.013646929,0.013034771,0.890644756,1.718692354,2.696193183,0.020881293,2.372017424,0.015719199,0.02253558,1.796364736,0.042284083,0.021490692,1.658891964,0.033637677,1.658066366,2.158529374,0.0179575
deep_MAG_0239,3601523,1.848070899,1.288331042,1.434468967,mixed,0.00013752,0.000339004,0.884362773,0.29297651,0.000150902,0.004009509,0.004600761,0.000220097,0.001968211,0.005417989,0.025378892,6.21E-05,0.00014717,9.37E-05,0.010863362,0.000172432,0.000352135,0.000137003,0.001072966,0.000143169,8.33E-05,0.000115979,6.45E-05,0.001064246,0.002592571,8.21E-05,0.00018292,2.46E-05,0.002861108,0.000141663,0.001648443,0.035435506,0.000192925,0.000196676,0.003734573,0.770453765,9.37E-05,0.000241833,0.000367878,0.00018507,0.00383906,0.076123716,0.000185107,0.000106035,0.053470362,9.41E-05,0.00021757,3.28E-05,0.000112284,0.522514318,0.027497579,0.001665702,0.000122859,0.385913741,0.003407371,0.000159246,0.008293714,0.000276778
deep_MAG_0241,1020381,0.264612079,2.732982334,0.09682173,planktonic,0.011801687,0.008890128,0.004103157,0.062831078,0.132816615,0.00194477,0.003123287,0.00261898,0.070414143,0.005401437,0.266525053,0.111130548,0.00996787,0.038206207,0.005454328,0.004486584,0.061017053,0.065114997,0.058268265,0.035978289,0.093240242,0.086963315,0.009275355,0.001116228,0.001122505,0.006926322,0.160591813,0.021970508,0.136604984,0.003640764,0.062910383,0.003252771,0.04516505,0.003054687,0.029765388,0.022596632,0.005952949,0.252513206,0.005358919,0.183574298,0.018856084,0.003822579,0.010308941,0.049515068,0.089106673,0.230658276,0.004378669,0.143062781,0.001389253,0.003033181,0.09729609,0.003626709,0.003380945,0.070421946,0.002837992,0.062776724,0.098698427,0.008733279
deep_MAG_0242,2401365,2.183677318,1.273892679,1.714176833,mixed,0.010802818,0.007571759,0.023502946,0.008126933,0.050408679,0.641168245,0.053114298,0.02327538,0.092473732,0.03741351,0.043802011,0.011798186,0.261651098,0.168105623,0.061968423,0.021672918,0.093166764,0.002049547,0.046873959,0.003452854,0.008597967,0.028368182,0.09783316,0.036230193,0.024213911,0.006830885,0.004477879,0.011470615,0.054092061,0.196557142,0.163189552,0.042210267,0.071140057,0.154724153,0.113498138,0.007004259,0.035536996,0.009203233,0.008093714,0.019630468,0.043047012,0.025143141,0.011339054,0.002819612,0.007283088,0.00114577,0.058999404,0.005789604,0.103053719,0.015713563,0.076594723,0.09971334,0.007717464,0.066630985,0.100924246,0.007275519,0.067778118,0.001299117
deep_MAG_0246,479131,0.13364317,2.211930966,0.060419232,planktonic,0.004356354,0.00060591,0.001249144,0.05498955,0.106373135,0.000106124,0.000199406,0.000763578,0.028340072,0.001047435,0.102708134,0.042101743,0.004187499,0.086852711,0.001543287,0.003090787,0.024920603,0.079074078,0.050747793,0.01242549,0.047197352,0.085543067,0.002423118,0.000400085,0,0.002467521,0.060285424,0.012929012,0.07918321,0.001277824,0.053476651,0.00146179,0.019534685,0.000521778,0.023869201,0.274518732,0.001509968,0.141362107,0.000197518,0.147802025,0.003313799,0.001218751,0.002981588,0.00869346,0.103897213,0.38221209,0.002806698,0.064564888,0.002221082,0.001460978,0.07082284,0.001565334,0.0003694,0.047932241,0.000931746,0.034069646,0.051249209,0.003619269
deep_MAG_0250,3119174,1.062835393,1.529586348,0.694851516,mixed,0.000124761,0.000186394,0.239301076,0.002580397,0.001724607,0.041429591,0.006245631,0.000391103,0.03111616,0.012364464,0.313403029,0.000120224,0.00163029,0.002576224,0.006095589,0.000121092,0.001850681,3.16E-05,0.002411733,0.00015028,9.62E-05,0.000716765,0.002978085,0.006235062,0.002791484,0,5.28E-05,0.000354171,0.02010496,0.00704508,0.02009785,0.155921505,0.00381354,0.005646794,0.002673337,0.002996961,0.000139166,0.000619995,0.000242724,0.000465384,0.002451367,0.002152295,0.001187636,4.91E-05,0.001443827,0,0.000427304,9.47E-06,0.006557523,0.513112873,0.220757849,0.023507726,0.000383015,0.895001795,0.023924317,7.07E-05,0.00449641,4.17E-05
deep_MAG_0251,2659596,0.452347296,4.133163823,0.10944335,planktonic,0.003164405,0.003011473,0.00140666,0.002087593,0.119498644,0.004603222,0.041080901,0.07605914,0.157168785,0.004466397,0.023872803,0.025471914,0.0064338,0.724832303,0.002044748,0.003641782,0.0681244,0.218648414,0.108350498,0.26157227,0.031555598,0.188807105,0.009965083,0.061029952,0.015286905,0.02159019,0.021142288,0.601693066,0.070243424,0.013884775,0.096511928,0.005286634,0.190501265,0.003710359,0.550989825,0.015172049,0.004675782,0.01018224,0.003414811,0.020043367,0.352882569,0.003413705,0.001286148,0.02049615,0.048297869,0.016484068,0.015994742,0.030819464,0.063849364,0.004414956,0.07530586,0.009743491,0.020539527,0.072809288,0.012699073,0.031736244,0.011686368,0.001825433
deep_MAG_0255,2527200,4.536110741,0.641464161,7.07149521,particle,0.282400221,0.202978263,0.037267547,0.142707515,0.014099926,0.042308363,0.045889386,0.059814744,0.016636901,0.049690299,0.014263043,0.006626009,0.170052025,0.008184903,0.243895362,0.806154643,0.02456469,0.029971021,0.019454903,0.008507686,0.036929634,0.030889021,0.121295414,0.180598791,0.006573963,0.234029132,0.02766657,0.009551303,0.010883501,0.072060472,0.025987259,0.087284585,0.008617522,0.284760363,0.004577552,0.02981638,0.06109223,0.037086946,0.18957952,0.07893426,0.003694952,0.125083471,0.186085611,0.013178758,0.024186207,0.037906895,0.227372752,0.029463064,0.120483331,0.075920518,0.022401375,0.110959387,0.068407,0.014933323,0.073798383,0.036181522,0.052450558,0.191385929
deep_MAG_0258,2482471,1.248214716,3.563274721,0.350299883,planktonic,0.066516671,0.060407585,0.012275196,0.080105461,0.104919713,0.012086918,0.042077964,0.033308014,0.052355955,0.03295089,0.105316544,0.012473862,0.03856311,0.235519666,0.050635033,0.049983714,0.073632903,0.227921251,0.052495854,0.123391673,0.156359876,0.114075629,0.043885291,0.024698286,0.01596896,0.081208813,0.162726578,0.090329638,0.118696426,0.039427196,0.079059213,0.018743562,0.114671826,0.021292181,0.186079671,0.193310372,0.006683518,0.109139436,0.049109383,0.142873709,0.112823048,0.046099092,0.029899165,0.078775917,0.130480388,0.263202874,0.030098201,0.148755534,0.057299055,0.018859972,0.089262608,0.028986995,0.038635142,0.083560475,0.012025509,0.154160678,0.201064086,0.052223162
deep_MAG_0262,5513709,2.522658848,2.357940248,1.069856986,mixed,0.00274004,0.002611461,0.072051377,0.026471831,0.582870686,0.610351768,0.134454559,0.033685365,0.028677412,0.045911114,0.004839846,0.148826407,0.065434845,0.344509782,0.062260658,0.030478865,0.221981078,0.000338152,0.460501456,0.001349931,0.000331485,0.001415501,0.089685995,0.040393016,0.069094366,0.001811785,0.00038052,0.001916649,0.003949681,0.088013523,0.069095687,0.106719423,0.37006946,0.126638439,0.00370913,0.008567657,0.043041271,0.002093316,0.00256676,0.001686339,0.008775948,0.031256884,0.018721302,0.000221942,0.003115143,0.000251914,0.029735923,0.000496186,0.190438162,0.09216077,0.032531391,0.324900568,0.006395108,0.05075827,0.172665025,0.000135224,0.004679277,0.001833423
deep_MAG_0263,2859012,15.29345348,5.476002389,2.792813515,particle,0.916790106,1.073106114,0.240645712,0.84207698,0.123309802,0.257531066,0.313297732,0.607091723,0.064313523,0.577806126,0.127509084,0.015606178,0.366196583,0.022018377,0.515768271,0.60765825,0.190865034,0.186670577,0.099964232,0.222856598,0.241238981,0.174959455,0.822030061,0.466940055,0.144935671,0.918699676,0.174243029,0.162990687,0.113021409,0.560167229,0.225041736,0.283379982,0.086631459,0.348864009,0.08139994,0.337457409,0.099410593,0.188703357,0.838117729,0.344456914,0.144308964,0.547358025,0.580193215,0.117603956,0.527492034,0.160217629,0.501916161,0.436472088,0.22835485,0.245406688,0.131920751,0.431230701,0.689745258,0.154735759,0.133349846,0.168246727,0.619993426,0.967138339
deep_MAG_0265,2166874,1.797122719,7.359790037,0.244181248,planktonic,0.077227153,0.053091878,0.022694471,0.091425999,0.194321371,0.01383075,0.109906484,0.029045063,1.476501879,0.057774283,0.352829596,0.40334498,0.062853078,0.009500402,0.044319621,0.110024062,0.36191863,0.127974495,0.092649139,0.136448866,0.112442823,0.175595428,0.066615488,0.022889528,0.020301122,0.050953972,0.165791447,0.083910963,0.290828892,0.052026262,0.224816124,0.023165936,0.140108286,0.03901883,0.178408086,0.009245236,0.166457729,0.588076232,0.04312657,0.658029649,0.233007315,0.017282681,0.083469375,0.059309434,0.193272849,0.210571506,0.030756184,0.233389477,0.022969164,0.032973768,0.185805493,0.041617844,0.035805423,0.229652182,0.214650751,0.108009619,0.232039256,0.05283963
deep_MAG_0267,3092275,9.980624703,6.926836486,1.440863333,mixed,0.429619046,2.481531278,0.017067953,0.028413407,0.140081425,0.535471594,0.211717127,0.358917741,0.109964121,0.062812839,0.063073572,0.010027326,0.084188363,0.258178994,0.081432422,0.722018867,0.230315868,0.087631998,0.167603911,0.645466424,0.238420673,0.921959154,0.122151693,0.053779176,0.025771345,0.117339439,0.741684103,0.583885207,0.107455992,0.116164722,0.081359136,0.027436891,0.090265015,0.170023868,0.293258382,0.056205699,0.012365634,0.382887742,0.366887293,1.011197127,0.042954285,0.011868363,0.473835452,0.057524602,0.013820756,0.012738505,1.195651369,0.338920005,0.539349473,0.026943162,0.051378608,0.114244973,1.38162753,0.074805275,0.111932154,0.093897839,0.113772579,0.006163691
deep_MAG_0269,5233928,222.9046452,10.09863966,22.07273975,particle,0.001391411,0.001055131,15.61627593,0.568320936,0.334527759,15.92863754,9.974128491,16.03003472,0.484486919,14.43119836,0.415140254,0.237769845,1.602139615,0.264360298,3.613291469,0.433589236,0.163161104,0.000245111,0.71345952,0.014130998,0.000220321,0.072541565,3.490389388,2.253158128,34.48883454,0.000663161,0.000432774,0.106982658,0.367877085,2.61300758,0.647938658,22.92661402,2.400006829,8.319303983,0.352586288,0.018379786,0.966859189,0.017977123,0.000858871,0.023323089,2.042427109,0.658727371,0.22837223,0.000877321,0.012226514,0.002776755,5.927032754,0.000197492,16.79886831,17.71890232,0.485064829,5.716000726,0.039602906,0.864017245,22.5395285,0.000514179,0.055504413,0.01734415
deep_MAG_0273,1432654,0.181061604,1.961394481,0.092312692,planktonic,9.88E-05,0.000324654,0.000260577,0.000315908,0.057341383,0.000319663,0.012837517,0.052627325,0.025529281,0.000311378,0.002122927,0.041538117,0.000407211,0.039743655,0.000368788,0.000500385,0.003020959,0.146661463,0.061866449,0.05033752,0.052201618,0.020283989,0.002528378,0.026116992,0.00140835,0.004323163,0.005577139,0.629724062,0.027702007,0.002599951,0.491247363,0.000325917,0.064783445,0.000348615,0.106412702,6.83E-05,0.002325861,0.000674138,0.00072663,0.003461881,0.050105888,0.000687985,0.000265907,0.017401164,0.036058455,0.002305192,0.001250159,0.002695427,0.003572796,0.000349003,0.002398859,0.012005254,0.004320014,0.014953216,0.000685541,0.04875813,0.005177898,9.08E-05
