bin,total_bp,archaea_prop,bacteria_prop,eukarya_prop,prokarya_prop,organelle_prop,unknown_prop,archaea,bacteria,eukarya,prokarya,organelle,unknown
EAC-625,2648575,0.11011430674985606,0.8172915624439557,0.07259413080618823,0.0,0.0,0.0,291646,2164658,192271,0,0,0
NP-135,2815973,0.011612682365917571,0.8872322284340084,0.07314203651810582,0.028013052681968187,0.0,0.0,32701,2498422,205966,78884,0,0
EAC-2021,2076448,0.04512802632187274,0.18366942008660944,0.07446418114010078,0.43150803680130684,0.0,0.26523033565011017,93706,381380,154621,896004,0,550737
MED-651,1682645,0.013723631544383991,0.663192176602908,0.07604040067869337,0.11266904189534929,0.0,0.13437474927866544,23092,1115917,127949,189582,0,226105
ARS-123,1860870,0.011466679563859916,0.9002171027530134,0.07654752884403532,0.011768688839091393,0.0,0.0,21338,1675187,142445,21900,0,0
NP-970,2539482,0.029088609409320485,0.6256653916034844,0.10037283193974204,0.1402967219299054,0.006689159442752498,0.0978872856747951,73870,1588866,254895,356281,16987,248583
MED-674,3481335,0.0,0.8378412304475151,0.10737518796668519,0.016251236953639912,0.0,0.038532344632159786,0,2916806,373809,56576,0,134144
NP-37,3112961,0.004060121537018934,0.8774173528033278,0.10949061038670256,0.0,0.0024590735315990144,0.0065728417413517225,12639,2731366,340840,0,7655,20461
CPC-96,3080694,0.0,0.8655199120717605,0.13448008792823954,0.0,0.0,0.0,0,2666402,414292,0,0,0
CPC-23,4535755,0.06234485769182859,0.6851758968462803,0.21976473597008656,0.017440095419615918,0.0,0.015274414072188644,282781,3107790,996799,79104,0,69281
MED-744,2374511,0.0,0.7524500834066467,0.22768940636619497,0.0,0.0,0.01986051022715835,0,1786701,540651,0,0,47159
NP-11,3839618,0.0,0.7234474887866449,0.2516450855267373,0.0,0.012650737651505957,0.012256688035111827,0,2777762,966221,0,48574,47061
CPC-1,7287357,0.002824343585747206,0.35382965319250864,0.6238626706500038,0.006946414180065558,0.0009067759408520812,0.011630142450822705,20582,2578483,4546310,50621,6608,84753
NP-119,10752934,0.0,0.005250938953033656,0.9467186351185639,0.0027642688032866194,0.0,0.04526615712511581,0,56463,10180003,29724,0,486744
